character_names,season,number_in_season,word_count
Homer Simpson,18,2,227.0
Homer Simpson,18,3,622.0
Homer Simpson,18,4,329.0
Homer Simpson,18,5,459.0
Homer Simpson,18,6,340.0
Homer Simpson,18,7,761.0
Homer Simpson,18,8,387.0
Homer Simpson,18,9,324.0
Homer Simpson,18,10,514.0
Homer Simpson,18,11,485.0
Homer Simpson,18,12,328.0
Homer Simpson,18,13,612.0
Homer Simpson,18,14,95.0
Homer Simpson,18,15,433.0
Homer Simpson,18,16,646.0
Homer Simpson,18,17,392.0
Homer Simpson,18,18,495.0
Homer Simpson,18,19,512.0
Homer Simpson,18,20,310.0
Homer Simpson,18,21,176.0
Homer Simpson,18,22,551.0
Homer Simpson,19,1,868.0
Homer Simpson,19,2,722.0
Homer Simpson,19,3,652.0
Homer Simpson,19,4,286.0
Homer Simpson,19,5,423.0
Homer Simpson,19,6,402.0
Homer Simpson,19,7,577.0
Homer Simpson,19,8,300.0
Homer Simpson,19,9,921.0
Homer Simpson,19,10,423.0
Homer Simpson,19,11,865.0
Homer Simpson,19,12,136.0
Homer Simpson,19,13,293.0
Homer Simpson,19,14,228.0
Homer Simpson,19,15,547.0
Homer Simpson,19,16,387.0
Homer Simpson,19,17,182.0
Homer Simpson,19,18,350.0
Homer Simpson,19,19,678.0
Homer Simpson,19,20,258.0
Homer Simpson,20,1,675.0
Homer Simpson,20,2,144.0
Homer Simpson,20,3,364.0
Homer Simpson,20,5,787.0
Homer Simpson,20,6,622.0
Homer Simpson,20,7,511.0
Homer Simpson,20,8,271.0
Homer Simpson,20,9,271.0
Homer Simpson,20,10,888.0
Homer Simpson,20,11,309.0
Homer Simpson,20,12,730.0
Homer Simpson,20,13,511.0
Homer Simpson,20,14,468.0
Homer Simpson,20,15,540.0
Homer Simpson,20,16,477.0
Homer Simpson,20,17,118.0
Homer Simpson,20,18,1066.0
Homer Simpson,20,19,530.0
Homer Simpson,20,20,301.0
Homer Simpson,21,1,489.0
Homer Simpson,21,2,152.0
Homer Simpson,21,3,331.0
Homer Simpson,21,4,262.0
Homer Simpson,21,5,442.0
Homer Simpson,21,7,163.0
Homer Simpson,21,8,316.0
Homer Simpson,21,9,569.0
Homer Simpson,21,10,228.0
Homer Simpson,21,11,807.0
Homer Simpson,21,12,341.0
Homer Simpson,21,13,218.0
Homer Simpson,21,14,570.0
Homer Simpson,21,15,147.0
Homer Simpson,21,16,649.0
Homer Simpson,21,17,209.0
Homer Simpson,21,18,467.0
Homer Simpson,21,19,772.0
Homer Simpson,21,20,229.0
Homer Simpson,21,21,304.0
Homer Simpson,21,22,187.0
Homer Simpson,21,23,292.0
Homer Simpson,22,1,91.0
Homer Simpson,22,2,343.0
Homer Simpson,22,3,150.0
Homer Simpson,22,4,460.0
Homer Simpson,22,5,398.0
Homer Simpson,22,6,157.0
Homer Simpson,22,7,369.0
Homer Simpson,22,8,267.0
Homer Simpson,22,9,749.0
Homer Simpson,22,10,186.0
Homer Simpson,22,11,69.0
Homer Simpson,22,12,556.0
Homer Simpson,22,13,353.0
Homer Simpson,22,14,408.0
Homer Simpson,22,15,276.0
Homer Simpson,22,16,494.0
Homer Simpson,22,17,603.0
Homer Simpson,22,18,206.0
Homer Simpson,22,19,397.0
Homer Simpson,22,20,521.0
Homer Simpson,22,21,346.0
Homer Simpson,22,22,466.0
Homer Simpson,23,1,563.0
Homer Simpson,23,2,202.0
Homer Simpson,23,3,310.0
Homer Simpson,23,4,518.0
Homer Simpson,23,5,643.0
Homer Simpson,23,6,412.0
Homer Simpson,23,7,670.0
Homer Simpson,23,8,142.0
Homer Simpson,23,9,291.0
Homer Simpson,23,10,1296.0
Homer Simpson,23,11,373.0
Homer Simpson,23,12,73.0
Homer Simpson,23,13,167.0
Homer Simpson,23,14,566.0
Homer Simpson,23,15,619.0
Homer Simpson,23,16,784.0
Homer Simpson,23,17,899.0
Homer Simpson,23,18,439.0
Homer Simpson,23,19,324.0
Homer Simpson,23,20,634.0
Homer Simpson,23,21,422.0
Homer Simpson,23,22,284.0
Homer Simpson,24,1,464.0
Homer Simpson,24,2,544.0
Homer Simpson,24,3,696.0
Homer Simpson,24,4,626.0
Homer Simpson,24,5,435.0
Homer Simpson,24,6,728.0
Homer Simpson,24,7,924.0
Homer Simpson,24,8,642.0
Homer Simpson,24,9,770.0
Homer Simpson,24,10,253.0
Homer Simpson,24,11,846.0
Homer Simpson,24,12,338.0
Homer Simpson,24,13,275.0
Homer Simpson,24,14,418.0
Homer Simpson,24,15,437.0
Homer Simpson,24,16,82.0
Homer Simpson,24,17,687.0
Homer Simpson,24,18,435.0
Homer Simpson,24,19,196.0
Homer Simpson,24,20,178.0
Homer Simpson,24,21,733.0
Homer Simpson,24,22,652.0
Homer Simpson,25,1,702.0
Homer Simpson,25,2,422.0
Homer Simpson,25,3,234.0
Homer Simpson,25,4,559.0
Homer Simpson,25,5,951.0
Homer Simpson,25,6,137.0
Homer Simpson,25,7,330.0
Homer Simpson,25,8,246.0
Homer Simpson,25,9,920.0
Homer Simpson,25,10,209.0
Homer Simpson,25,11,682.0
Homer Simpson,25,12,345.0
Homer Simpson,25,13,176.0
Homer Simpson,25,14,433.0
Homer Simpson,25,15,838.0
Homer Simpson,25,16,530.0
Homer Simpson,25,17,539.0
Homer Simpson,25,18,274.0
Homer Simpson,25,19,433.0
Homer Simpson,25,21,294.0
Homer Simpson,25,22,285.0
Homer Simpson,26,1,97.0
Homer Simpson,26,2,489.0
Homer Simpson,26,3,328.0
Homer Simpson,26,4,439.0
Homer Simpson,26,5,577.0
Homer Simpson,26,6,375.0
Homer Simpson,26,7,428.0
Homer Simpson,26,8,886.0
Homer Simpson,26,9,501.0
Homer Simpson,26,10,497.0
Homer Simpson,26,11,850.0
Homer Simpson,26,12,641.0
Homer Simpson,26,13,713.0
Homer Simpson,26,14,244.0
Homer Simpson,26,15,374.0
Homer Simpson,26,16,310.0
Kent Brockman,1,1,0.0
Kent Brockman,1,2,0.0
Kent Brockman,1,3,0.0
Kent Brockman,1,4,0.0
Kent Brockman,1,5,0.0
Kent Brockman,1,6,0.0
Kent Brockman,1,7,0.0
Kent Brockman,1,8,0.0
Kent Brockman,1,9,0.0
Kent Brockman,1,10,0.0
Kent Brockman,1,11,0.0
Kent Brockman,1,12,211.0
Kent Brockman,1,13,0.0
Kent Brockman,2,1,0.0
Kent Brockman,2,2,0.0
Kent Brockman,2,3,0.0
Kent Brockman,2,4,0.0
Kent Brockman,2,5,0.0
Kent Brockman,2,6,0.0
Kent Brockman,2,7,137.0
Kent Brockman,2,8,0.0
Kent Brockman,2,9,38.0
Kent Brockman,2,10,0.0
Kent Brockman,2,11,0.0
Kent Brockman,2,12,0.0
Kent Brockman,2,13,0.0
Kent Brockman,2,14,0.0
Kent Brockman,2,15,0.0
Kent Brockman,2,16,11.0
Kent Brockman,2,17,79.0
Kent Brockman,2,18,19.0
Kent Brockman,2,19,0.0
Kent Brockman,2,20,0.0
Kent Brockman,2,21,0.0
Kent Brockman,2,22,0.0
Kent Brockman,3,1,24.0
Kent Brockman,3,2,0.0
Kent Brockman,3,3,0.0
Kent Brockman,3,4,25.0
Kent Brockman,3,5,126.0
Kent Brockman,3,6,0.0
Kent Brockman,3,7,20.0
Kent Brockman,3,8,0.0
Kent Brockman,3,9,0.0
Kent Brockman,3,10,84.0
Kent Brockman,3,11,25.0
Kent Brockman,3,12,0.0
Kent Brockman,3,13,193.0
Kent Brockman,3,14,0.0
Kent Brockman,3,15,63.0
Kent Brockman,3,16,0.0
Kent Brockman,3,17,0.0
Kent Brockman,3,18,0.0
Kent Brockman,3,19,271.0
Kent Brockman,3,20,0.0
Kent Brockman,3,21,0.0
Kent Brockman,3,22,71.0
Kent Brockman,3,23,77.0
Kent Brockman,3,24,15.0
Kent Brockman,4,1,75.0
Kent Brockman,4,2,0.0
Kent Brockman,4,3,21.0
Kent Brockman,4,4,136.0
Kent Brockman,4,5,19.0
Kent Brockman,4,6,208.0
Kent Brockman,4,7,28.0
Kent Brockman,4,8,0.0
Kent Brockman,4,9,109.0
Kent Brockman,4,10,0.0
Kent Brockman,4,11,0.0
Kent Brockman,4,12,93.0
Kent Brockman,4,13,0.0
Kent Brockman,4,14,54.0
Kent Brockman,4,15,0.0
Kent Brockman,4,16,0.0
Kent Brockman,4,17,74.0
Kent Brockman,4,18,0.0
Kent Brockman,4,19,0.0
Kent Brockman,4,20,89.0
Kent Brockman,4,21,23.0
Kent Brockman,4,22,52.0
Kent Brockman,5,1,0.0
Kent Brockman,5,2,0.0
Kent Brockman,5,3,0.0
Kent Brockman,5,4,54.0
Kent Brockman,5,5,47.0
Kent Brockman,5,6,59.0
Kent Brockman,5,7,98.0
Kent Brockman,5,8,0.0
Kent Brockman,5,9,37.0
Kent Brockman,5,10,79.0
Kent Brockman,5,11,170.0
Kent Brockman,5,12,86.0
Kent Brockman,5,13,183.0
Kent Brockman,5,14,87.0
Kent Brockman,5,15,196.0
Kent Brockman,5,16,86.0
Kent Brockman,5,17,21.0
Kent Brockman,5,18,0.0
Kent Brockman,5,19,0.0
Kent Brockman,5,20,75.0
Kent Brockman,5,21,0.0
Kent Brockman,5,22,0.0
Kent Brockman,6,1,0.0
Kent Brockman,6,2,0.0
Kent Brockman,6,3,0.0
Kent Brockman,6,4,0.0
Kent Brockman,6,5,58.0
Kent Brockman,6,6,26.0
Kent Brockman,6,7,0.0
Kent Brockman,6,8,56.0
Kent Brockman,6,9,152.0
Kent Brockman,6,10,0.0
Kent Brockman,6,11,0.0
Kent Brockman,6,12,0.0
Kent Brockman,6,13,0.0
Kent Brockman,6,14,120.0
Kent Brockman,6,15,0.0
Kent Brockman,6,16,0.0
Kent Brockman,6,17,0.0
Kent Brockman,6,18,50.0
Kent Brockman,6,19,24.0
Kent Brockman,6,20,73.0
Kent Brockman,6,21,0.0
Kent Brockman,6,22,38.0
Kent Brockman,6,23,0.0
Kent Brockman,6,24,0.0
Kent Brockman,6,25,0.0
Kent Brockman,7,1,131.0
Kent Brockman,7,2,18.0
Kent Brockman,7,3,0.0
Kent Brockman,7,4,0.0
Kent Brockman,7,5,0.0
Kent Brockman,7,6,85.0
Kent Brockman,7,7,0.0
Kent Brockman,7,8,33.0
Kent Brockman,7,9,66.0
Kent Brockman,7,10,0.0
Kent Brockman,7,11,0.0
Kent Brockman,7,12,12.0
Kent Brockman,7,13,0.0
Kent Brockman,7,14,0.0
Kent Brockman,7,15,107.0
Kent Brockman,7,16,0.0
Kent Brockman,7,17,0.0
Kent Brockman,7,18,43.0
Kent Brockman,7,19,0.0
Kent Brockman,7,20,0.0
Kent Brockman,7,21,0.0
Kent Brockman,7,22,0.0
Kent Brockman,7,23,55.0
Kent Brockman,7,24,0.0
Kent Brockman,7,25,0.0
Kent Brockman,8,1,52.0
Kent Brockman,8,2,0.0
Kent Brockman,8,3,6.0
Kent Brockman,8,4,114.0
Kent Brockman,8,5,76.0
Kent Brockman,8,6,0.0
Kent Brockman,8,7,0.0
Kent Brockman,8,8,106.0
Kent Brockman,8,9,8.0
Kent Brockman,8,10,67.0
Kent Brockman,8,11,0.0
Kent Brockman,8,12,0.0
Kent Brockman,8,13,0.0
Kent Brockman,8,14,81.0
Kent Brockman,8,15,0.0
Kent Brockman,8,16,0.0
Kent Brockman,8,17,100.0
Kent Brockman,8,18,185.0
Kent Brockman,8,19,45.0
Kent Brockman,8,20,31.0
Kent Brockman,8,21,69.0
Kent Brockman,8,22,0.0
Kent Brockman,8,23,137.0
Kent Brockman,8,24,0.0
Kent Brockman,8,25,0.0
Kent Brockman,9,1,0.0
Kent Brockman,9,2,27.0
Kent Brockman,9,3,32.0
Kent Brockman,9,4,55.0
Kent Brockman,9,5,54.0
Kent Brockman,9,6,51.0
Kent Brockman,9,7,46.0
Kent Brockman,9,8,81.0
Kent Brockman,9,9,0.0
Kent Brockman,9,10,189.0
Kent Brockman,9,11,0.0
Kent Brockman,9,12,0.0
Kent Brockman,9,13,122.0
Kent Brockman,9,14,27.0
Kent Brockman,9,15,46.0
Kent Brockman,9,16,0.0
Kent Brockman,9,17,33.0
Kent Brockman,9,18,13.0
Kent Brockman,9,19,32.0
Kent Brockman,9,20,89.0
Kent Brockman,9,21,148.0
Kent Brockman,9,22,0.0
Kent Brockman,9,23,0.0
Kent Brockman,9,24,0.0
Kent Brockman,9,25,0.0
Kent Brockman,10,1,0.0
Kent Brockman,10,2,75.0
Kent Brockman,10,3,54.0
Kent Brockman,10,4,45.0
Kent Brockman,10,5,0.0
Kent Brockman,10,6,45.0
Kent Brockman,10,7,0.0
Kent Brockman,10,8,0.0
Kent Brockman,10,9,31.0
Kent Brockman,10,10,50.0
Kent Brockman,10,11,92.0
Kent Brockman,10,12,0.0
Kent Brockman,10,13,0.0
Kent Brockman,10,14,43.0
Kent Brockman,10,15,36.0
Kent Brockman,10,16,0.0
Kent Brockman,10,17,0.0
Kent Brockman,10,18,0.0
Kent Brockman,10,19,0.0
Kent Brockman,10,20,66.0
Kent Brockman,10,21,86.0
Kent Brockman,10,22,59.0
Kent Brockman,10,23,0.0
Kent Brockman,11,1,0.0
Kent Brockman,11,2,0.0
Kent Brockman,11,3,0.0
Kent Brockman,11,4,0.0
Kent Brockman,11,5,0.0
Kent Brockman,11,6,119.0
Kent Brockman,11,7,49.0
Kent Brockman,11,8,0.0
Kent Brockman,11,9,75.0
Kent Brockman,11,10,0.0
Kent Brockman,11,11,45.0
Kent Brockman,11,12,134.0
Kent Brockman,11,13,0.0
Kent Brockman,11,14,0.0
Kent Brockman,11,15,0.0
Kent Brockman,11,16,0.0
Kent Brockman,11,17,65.0
Kent Brockman,11,18,63.0
Kent Brockman,11,19,0.0
Kent Brockman,11,20,0.0
Kent Brockman,11,21,35.0
Kent Brockman,11,22,0.0
Kent Brockman,12,1,43.0
Kent Brockman,12,2,127.0
Kent Brockman,12,3,26.0
Kent Brockman,12,4,128.0
Kent Brockman,12,5,82.0
Kent Brockman,12,6,67.0
Kent Brockman,12,7,29.0
Kent Brockman,12,8,19.0
Kent Brockman,12,9,32.0
Kent Brockman,12,10,0.0
Kent Brockman,12,11,0.0
Kent Brockman,12,12,24.0
Kent Brockman,12,13,82.0
Kent Brockman,12,14,100.0
Kent Brockman,12,15,23.0
Kent Brockman,12,16,38.0
Kent Brockman,12,17,26.0
Kent Brockman,12,18,0.0
Kent Brockman,12,19,28.0
Kent Brockman,12,20,50.0
Kent Brockman,12,21,0.0
Kent Brockman,13,1,0.0
Kent Brockman,13,2,23.0
Kent Brockman,13,3,0.0
Kent Brockman,13,4,110.0
Kent Brockman,13,5,0.0
Kent Brockman,13,6,0.0
Kent Brockman,13,7,0.0
Kent Brockman,13,8,63.0
Kent Brockman,13,9,0.0
Kent Brockman,13,10,28.0
Kent Brockman,13,11,0.0
Kent Brockman,13,12,58.0
Kent Brockman,13,13,0.0
Kent Brockman,13,14,0.0
Kent Brockman,13,15,0.0
Kent Brockman,13,16,29.0
Kent Brockman,13,17,0.0
Kent Brockman,13,18,0.0
Kent Brockman,13,19,0.0
Kent Brockman,13,20,0.0
Kent Brockman,13,21,32.0
Kent Brockman,13,22,56.0
Kent Brockman,14,1,26.0
Kent Brockman,14,2,0.0
Kent Brockman,14,3,0.0
Kent Brockman,14,4,41.0
Kent Brockman,14,5,0.0
Kent Brockman,14,6,45.0
Kent Brockman,14,7,0.0
Kent Brockman,14,8,50.0
Kent Brockman,14,9,28.0
Kent Brockman,14,10,47.0
Kent Brockman,14,11,0.0
Kent Brockman,14,12,82.0
Kent Brockman,14,13,0.0
Kent Brockman,14,14,65.0
Kent Brockman,14,15,0.0
Kent Brockman,14,16,65.0
Kent Brockman,14,17,0.0
Kent Brockman,14,18,0.0
Kent Brockman,14,19,44.0
Kent Brockman,14,20,0.0
Kent Brockman,14,21,0.0
Kent Brockman,14,22,25.0
Kent Brockman,15,1,0.0
Kent Brockman,15,2,142.0
Kent Brockman,15,3,100.0
Kent Brockman,15,4,0.0
Kent Brockman,15,5,58.0
Kent Brockman,15,6,0.0
Kent Brockman,15,7,33.0
Kent Brockman,15,8,172.0
Kent Brockman,15,9,0.0
Kent Brockman,15,10,0.0
Kent Brockman,15,11,0.0
Kent Brockman,15,12,0.0
Kent Brockman,15,13,0.0
Kent Brockman,15,14,88.0
Kent Brockman,15,15,41.0
Kent Brockman,15,16,66.0
Kent Brockman,15,17,0.0
Kent Brockman,15,18,40.0
Kent Brockman,15,19,79.0
Kent Brockman,15,20,0.0
Kent Brockman,15,21,0.0
Kent Brockman,15,22,176.0
Kent Brockman,16,1,0.0
Kent Brockman,16,2,42.0
Kent Brockman,16,3,0.0
Kent Brockman,16,4,140.0
Kent Brockman,16,5,0.0
Kent Brockman,16,6,53.0
Kent Brockman,16,7,11.0
Kent Brockman,16,8,19.0
Kent Brockman,16,9,60.0
Kent Brockman,16,10,60.0
Kent Brockman,16,11,0.0
Kent Brockman,16,12,0.0
Kent Brockman,16,13,0.0
Kent Brockman,16,14,66.0
Kent Brockman,16,15,0.0
Kent Brockman,16,16,32.0
Kent Brockman,16,17,15.0
Kent Brockman,16,18,0.0
Kent Brockman,16,19,95.0
Kent Brockman,16,20,0.0
Kent Brockman,16,21,0.0
Kent Brockman,17,1,0.0
Kent Brockman,17,2,37.0
Kent Brockman,17,3,0.0
Kent Brockman,17,4,0.0
Kent Brockman,17,5,0.0
Kent Brockman,17,6,201.0
Kent Brockman,17,7,0.0
Kent Brockman,17,8,0.0
Kent Brockman,17,9,0.0
Kent Brockman,17,10,85.0
Kent Brockman,17,11,0.0
Kent Brockman,17,12,0.0
Kent Brockman,17,13,0.0
Kent Brockman,17,14,88.0
Kent Brockman,17,15,0.0
Kent Brockman,17,16,62.0
Kent Brockman,17,17,0.0
Kent Brockman,17,18,0.0
Kent Brockman,17,19,0.0
Kent Brockman,17,20,31.0
Kent Brockman,17,21,66.0
Kent Brockman,17,22,81.0
Kent Brockman,18,1,0.0
Kent Brockman,18,2,0.0
Kent Brockman,18,3,37.0
Kent Brockman,18,4,21.0
Kent Brockman,18,5,0.0
Kent Brockman,18,6,0.0
Kent Brockman,18,7,146.0
Kent Brockman,18,8,0.0
Kent Brockman,18,9,0.0
Kent Brockman,18,10,0.0
Kent Brockman,18,11,0.0
Kent Brockman,18,12,0.0
Kent Brockman,18,13,0.0
Kent Brockman,18,14,0.0
Kent Brockman,18,15,0.0
Kent Brockman,18,16,0.0
Kent Brockman,18,17,0.0
Kent Brockman,18,18,0.0
Kent Brockman,18,19,46.0
Kent Brockman,18,20,0.0
Kent Brockman,18,21,0.0
Kent Brockman,18,22,417.0
Kent Brockman,19,1,0.0
Kent Brockman,19,2,0.0
Kent Brockman,19,3,0.0
Kent Brockman,19,4,55.0
Kent Brockman,19,5,0.0
Kent Brockman,19,6,0.0
Kent Brockman,19,7,0.0
Kent Brockman,19,8,93.0
Kent Brockman,19,9,0.0
Kent Brockman,19,10,149.0
Kent Brockman,19,11,0.0
Kent Brockman,19,12,0.0
Kent Brockman,19,13,0.0
Kent Brockman,19,14,38.0
Kent Brockman,19,15,17.0
Kent Brockman,19,16,103.0
Kent Brockman,19,17,0.0
Kent Brockman,19,18,0.0
Kent Brockman,19,19,0.0
Kent Brockman,19,20,0.0
Kent Brockman,20,1,0.0
Kent Brockman,20,2,0.0
Kent Brockman,20,3,0.0
Kent Brockman,20,5,0.0
Kent Brockman,20,6,0.0
Kent Brockman,20,7,0.0
Kent Brockman,20,8,9.0
Kent Brockman,20,9,0.0
Kent Brockman,20,10,0.0
Kent Brockman,20,11,0.0
Kent Brockman,20,12,63.0
Kent Brockman,20,13,88.0
Kent Brockman,20,14,0.0
Kent Brockman,20,15,49.0
Kent Brockman,20,16,0.0
Kent Brockman,20,17,0.0
Kent Brockman,20,18,0.0
Kent Brockman,20,19,0.0
Kent Brockman,20,20,0.0
Kent Brockman,21,1,0.0
Kent Brockman,21,2,0.0
Kent Brockman,21,3,0.0
Kent Brockman,21,4,47.0
Kent Brockman,21,5,0.0
Kent Brockman,21,7,64.0
Kent Brockman,21,8,0.0
Kent Brockman,21,9,0.0
Kent Brockman,21,10,44.0
Kent Brockman,21,11,35.0
Kent Brockman,21,12,0.0
Kent Brockman,21,13,0.0
Kent Brockman,21,14,0.0
Kent Brockman,21,15,0.0
Kent Brockman,21,16,0.0
Kent Brockman,21,17,0.0
Kent Brockman,21,18,0.0
Kent Brockman,21,19,9.0
Kent Brockman,21,20,55.0
Kent Brockman,21,21,0.0
Kent Brockman,21,22,0.0
Kent Brockman,21,23,0.0
Kent Brockman,22,1,47.0
Kent Brockman,22,2,0.0
Kent Brockman,22,3,0.0
Kent Brockman,22,4,0.0
Kent Brockman,22,5,0.0
Kent Brockman,22,6,110.0
Kent Brockman,22,7,0.0
Kent Brockman,22,8,0.0
Kent Brockman,22,9,0.0
Kent Brockman,22,10,0.0
Kent Brockman,22,11,0.0
Kent Brockman,22,12,29.0
Kent Brockman,22,13,0.0
Kent Brockman,22,14,0.0
Kent Brockman,22,15,0.0
Kent Brockman,22,16,137.0
Kent Brockman,22,17,55.0
Kent Brockman,22,18,0.0
Kent Brockman,22,19,0.0
Kent Brockman,22,20,0.0
Kent Brockman,22,21,0.0
Kent Brockman,22,22,0.0
Kent Brockman,23,1,45.0
Kent Brockman,23,2,23.0
Kent Brockman,23,3,0.0
Kent Brockman,23,4,69.0
Kent Brockman,23,5,0.0
Kent Brockman,23,6,0.0
Kent Brockman,23,7,0.0
Kent Brockman,23,8,0.0
Kent Brockman,23,9,0.0
Kent Brockman,23,10,50.0
Kent Brockman,23,11,0.0
Kent Brockman,23,12,0.0
Kent Brockman,23,13,0.0
Kent Brockman,23,14,115.0
Kent Brockman,23,15,31.0
Kent Brockman,23,16,0.0
Kent Brockman,23,17,0.0
Kent Brockman,23,18,0.0
Kent Brockman,23,19,0.0
Kent Brockman,23,20,26.0
Kent Brockman,23,21,19.0
Kent Brockman,23,22,47.0
Kent Brockman,24,1,39.0
Kent Brockman,24,2,0.0
Kent Brockman,24,3,21.0
Kent Brockman,24,4,0.0
Kent Brockman,24,5,0.0
Kent Brockman,24,6,201.0
Kent Brockman,24,7,0.0
Kent Brockman,24,8,70.0
Kent Brockman,24,9,32.0
Kent Brockman,24,10,121.0
Kent Brockman,24,11,25.0
Kent Brockman,24,12,0.0
Kent Brockman,24,13,0.0
Kent Brockman,24,14,0.0
Kent Brockman,24,15,0.0
Kent Brockman,24,16,24.0
Kent Brockman,24,17,0.0
Kent Brockman,24,18,11.0
Kent Brockman,24,19,0.0
Kent Brockman,24,20,0.0
Kent Brockman,24,21,10.0
Kent Brockman,24,22,0.0
Kent Brockman,25,1,0.0
Kent Brockman,25,2,0.0
Kent Brockman,25,3,275.0
Kent Brockman,25,4,99.0
Kent Brockman,25,5,0.0
Kent Brockman,25,6,0.0
Kent Brockman,25,7,0.0
Kent Brockman,25,8,52.0
Kent Brockman,25,9,0.0
Kent Brockman,25,10,0.0
Kent Brockman,25,11,0.0
Kent Brockman,25,12,0.0
Kent Brockman,25,13,0.0
Kent Brockman,25,14,0.0
Kent Brockman,25,15,18.0
Kent Brockman,25,16,0.0
Kent Brockman,25,17,65.0
Kent Brockman,25,18,0.0
Kent Brockman,25,19,0.0
Kent Brockman,25,21,0.0
Kent Brockman,25,22,0.0
Kent Brockman,26,1,82.0
Kent Brockman,26,2,0.0
Kent Brockman,26,3,0.0
Kent Brockman,26,4,0.0
Kent Brockman,26,5,23.0
Kent Brockman,26,6,33.0
Kent Brockman,26,7,0.0
Kent Brockman,26,8,80.0
Kent Brockman,26,9,0.0
Kent Brockman,26,10,0.0
Kent Brockman,26,11,0.0
Kent Brockman,26,12,65.0
Kent Brockman,26,13,0.0
Kent Brockman,26,14,0.0
Kent Brockman,26,15,0.0
Kent Brockman,26,16,0.0
Krusty the Clown,1,1,0.0
Krusty the Clown,1,2,0.0
Krusty the Clown,1,3,0.0
Krusty the Clown,1,4,0.0
Krusty the Clown,1,5,0.0
Krusty the Clown,1,6,0.0
Krusty the Clown,1,7,0.0
Krusty the Clown,1,8,70.0
Krusty the Clown,1,9,0.0
Krusty the Clown,1,10,0.0
Krusty the Clown,1,11,0.0
Krusty the Clown,1,12,304.0
Krusty the Clown,1,13,0.0
Krusty the Clown,2,1,0.0
Krusty the Clown,2,2,0.0
Krusty the Clown,2,3,0.0
Krusty the Clown,2,4,0.0
Krusty the Clown,2,5,0.0
Krusty the Clown,2,6,0.0
Krusty the Clown,2,7,0.0
Krusty the Clown,2,8,0.0
Krusty the Clown,2,9,94.0
Krusty the Clown,2,10,0.0
Krusty the Clown,2,11,0.0
Krusty the Clown,2,12,0.0
Krusty the Clown,2,13,0.0
Krusty the Clown,2,14,0.0
Krusty the Clown,2,15,0.0
Krusty the Clown,2,16,22.0
Krusty the Clown,2,17,0.0
Krusty the Clown,2,18,151.0
Krusty the Clown,2,19,0.0
Krusty the Clown,2,20,0.0
Krusty the Clown,2,21,0.0
Krusty the Clown,2,22,0.0
Krusty the Clown,3,1,56.0
Krusty the Clown,3,2,0.0
Krusty the Clown,3,3,0.0
Krusty the Clown,3,4,0.0
Krusty the Clown,3,5,0.0
Krusty the Clown,3,6,717.0
Krusty the Clown,3,7,49.0
Krusty the Clown,3,8,0.0
Krusty the Clown,3,9,0.0
Krusty the Clown,3,10,7.0
Krusty the Clown,3,11,0.0
Krusty the Clown,3,12,0.0
Krusty the Clown,3,13,115.0
Krusty the Clown,3,14,24.0
Krusty the Clown,3,15,15.0
Krusty the Clown,3,16,0.0
Krusty the Clown,3,17,0.0
Krusty the Clown,3,18,0.0
Krusty the Clown,3,19,25.0
Krusty the Clown,3,20,20.0
Krusty the Clown,3,21,189.0
Krusty the Clown,3,22,0.0
Krusty the Clown,3,23,0.0
Krusty the Clown,3,24,0.0
Krusty the Clown,4,1,272.0
Krusty the Clown,4,2,0.0
Krusty the Clown,4,3,54.0
Krusty the Clown,4,4,188.0
Krusty the Clown,4,5,30.0
Krusty the Clown,4,6,0.0
Krusty the Clown,4,7,26.0
Krusty the Clown,4,8,0.0
Krusty the Clown,4,9,13.0
Krusty the Clown,4,10,121.0
Krusty the Clown,4,11,56.0
Krusty the Clown,4,12,5.0
Krusty the Clown,4,13,0.0
Krusty the Clown,4,14,79.0
Krusty the Clown,4,15,237.0
Krusty the Clown,4,16,0.0
Krusty the Clown,4,17,0.0
Krusty the Clown,4,18,0.0
Krusty the Clown,4,19,129.0
Krusty the Clown,4,20,0.0
Krusty the Clown,4,21,0.0
Krusty the Clown,4,22,655.0
Krusty the Clown,5,1,0.0
Krusty the Clown,5,2,0.0
Krusty the Clown,5,3,13.0
Krusty the Clown,5,4,0.0
Krusty the Clown,5,5,0.0
Krusty the Clown,5,6,0.0
Krusty the Clown,5,7,51.0
Krusty the Clown,5,8,16.0
Krusty the Clown,5,9,0.0
Krusty the Clown,5,10,60.0
Krusty the Clown,5,11,0.0
Krusty the Clown,5,12,414.0
Krusty the Clown,5,13,0.0
Krusty the Clown,5,14,22.0
Krusty the Clown,5,15,0.0
Krusty the Clown,5,16,0.0
Krusty the Clown,5,17,0.0
Krusty the Clown,5,18,56.0
Krusty the Clown,5,19,0.0
Krusty the Clown,5,20,0.0
Krusty the Clown,5,21,3.0
Krusty the Clown,5,22,0.0
Krusty the Clown,6,1,66.0
Krusty the Clown,6,2,0.0
Krusty the Clown,6,3,37.0
Krusty the Clown,6,4,37.0
Krusty the Clown,6,5,16.0
Krusty the Clown,6,6,0.0
Krusty the Clown,6,7,0.0
Krusty the Clown,6,8,19.0
Krusty the Clown,6,9,0.0
Krusty the Clown,6,10,0.0
Krusty the Clown,6,11,0.0
Krusty the Clown,6,12,0.0
Krusty the Clown,6,13,0.0
Krusty the Clown,6,14,34.0
